crosslink_id	type	effective_functionality	scanlan_classification
4	Tetra-S	2	bridging
9	Tetra-S	2	bridging
14	Tetra-S	4	effective
19	Tetra-S	2	bridging
24	Tetra-S	3	effective
29	Tetra-S	2	bridging
34	Tetra-S	4	effective
39	Tetra-S	3	effective
44	Tetra-S	0	ineffective
49	Tetra-S	3	effective
54	Tetra-S	2	bridging
59	Tetra-S	3	effective
64	Tetra-S	4	effective
69	Tetra-S	2	bridging
74	Tetra-S	2	bridging
79	Tetra-S	4	effective
84	Tetra-S	4	effective
89	Tetra-S	4	effective
94	Tetra-S	4	effective
99	Tetra-S	4	effective
104	Tetra-S	0	ineffective
109	Tetra-S	3	effective
114	Tetra-S	4	effective
119	Tetra-S	3	effective
124	Tetra-S	2	bridging
129	Tetra-S	4	effective
134	Tetra-S	2	bridging
139	Tetra-S	4	effective
144	Tetra-S	0	ineffective
149	Tetra-S	3	effective
154	Tetra-S	4	effective
159	Tetra-S	3	effective
164	Tetra-S	3	effective
169	Tetra-S	4	effective
174	Tetra-S	3	effective
179	Tetra-S	0	ineffective
184	Tetra-S	3	effective
189	Tetra-S	0	ineffective
194	Tetra-S	4	effective
199	Tetra-S	4	effective
204	Tetra-S	2	bridging
209	Tetra-S	4	effective
214	Tetra-S	2	bridging
219	Tetra-S	3	effective
224	Tetra-S	0	ineffective
229	Tetra-S	4	effective
234	Tetra-S	2	bridging
239	Tetra-S	3	effective
244	Tetra-S	3	effective
249	Tetra-S	4	effective
254	Tetra-S	2	bridging
259	Tetra-S	4	effective
264	Tetra-S	3	effective
269	Tetra-S	3	effective
274	Tetra-S	4	effective
279	Tetra-S	3	effective
284	Tetra-S	4	effective
289	Tetra-S	4	effective
294	Tetra-S	4	effective
299	Tetra-S	3	effective
304	Tetra-S	2	bridging
309	Tetra-S	4	effective
314	Tetra-S	2	bridging
319	Tetra-S	3	effective
324	Tetra-S	4	effective
329	Tetra-S	4	effective
334	Tetra-S	3	effective
339	Tetra-S	2	bridging
344	Tetra-S	2	bridging
349	Tetra-S	3	effective
354	Tetra-S	4	effective
359	Tetra-S	2	bridging
364	Tetra-S	4	effective
369	Tetra-S	2	bridging
374	Tetra-S	4	effective
379	Tetra-S	3	effective
384	Tetra-S	4	effective
389	Tetra-S	0	ineffective
394	Tetra-S	2	bridging
399	Tetra-S	4	effective
404	Tetra-S	3	effective
409	Tetra-S	4	effective
414	Tetra-S	4	effective
419	Tetra-S	2	bridging
424	Tetra-S	2	bridging
429	Tetra-S	2	bridging
434	Tetra-S	3	effective
439	Tetra-S	4	effective
444	Tetra-S	4	effective
454	Tetra-S	4	effective
459	Tetra-S	2	bridging
464	Tetra-S	2	bridging
469	Tetra-S	3	effective
474	Tetra-S	3	effective
479	Tetra-S	3	effective
484	Tetra-S	2	bridging
489	Tetra-S	3	effective
494	Tetra-S	3	effective
499	Tetra-S	0	ineffective
504	Tetra-S	3	effective
509	Tetra-S	4	effective
514	Tetra-S	2	bridging
519	Tetra-S	4	effective
524	Tetra-S	4	effective
529	Tetra-S	4	effective
534	Tetra-S	2	bridging
539	Tetra-S	4	effective
544	Tetra-S	2	bridging
549	Tetra-S	3	effective
554	Tetra-S	4	effective
559	Tetra-S	3	effective
564	Tetra-S	2	bridging
569	Tetra-S	3	effective
574	Tetra-S	3	effective
579	Tetra-S	3	effective
584	Tetra-S	4	effective
589	Tetra-S	3	effective
594	Tetra-S	2	bridging
599	Tetra-S	4	effective
604	Tetra-S	4	effective
609	Tetra-S	3	effective
614	Tetra-S	2	bridging
619	Tetra-S	3	effective
624	Tetra-S	3	effective
629	Tetra-S	3	effective
634	Tetra-S	2	bridging
639	Tetra-S	0	ineffective
644	Tetra-S	2	bridging
649	Tetra-S	2	bridging
654	Tetra-S	2	bridging
659	Tetra-S	4	effective
664	Tetra-S	4	effective
674	Tetra-S	4	effective
679	Tetra-S	2	bridging
684	Tetra-S	3	effective
689	Tetra-S	2	bridging
694	Tetra-S	4	effective
699	Tetra-S	3	effective
704	Tetra-S	0	ineffective
709	Tetra-S	2	bridging
714	Tetra-S	2	bridging
719	Tetra-S	3	effective
724	Tetra-S	4	effective
729	Tetra-S	2	bridging
734	Tetra-S	4	effective
739	Tetra-S	0	ineffective
744	Tetra-S	4	effective
749	Tetra-S	3	effective
754	Tetra-S	4	effective
759	Tetra-S	4	effective
764	Tetra-S	3	effective
769	Tetra-S	4	effective
774	Tetra-S	4	effective
779	Tetra-S	4	effective
784	Tetra-S	4	effective
789	Tetra-S	4	effective
794	Tetra-S	0	ineffective
799	Tetra-S	3	effective
804	Tetra-S	4	effective
809	Tetra-S	2	bridging
814	Tetra-S	3	effective
819	Tetra-S	4	effective
824	Tetra-S	2	bridging
834	Tetra-S	2	bridging
839	Tetra-S	0	ineffective
844	Tetra-S	4	effective
849	Tetra-S	4	effective
854	Tetra-S	3	effective
859	Tetra-S	2	bridging
864	Tetra-S	3	effective
869	Tetra-S	0	ineffective
879	Tetra-S	4	effective
884	Tetra-S	3	effective
889	Tetra-S	2	bridging
894	Tetra-S	3	effective
899	Tetra-S	4	effective
904	Tetra-S	3	effective
909	Tetra-S	3	effective
914	Tetra-S	4	effective
919	Tetra-S	4	effective
924	Tetra-S	3	effective
929	Tetra-S	4	effective
934	Tetra-S	3	effective
939	Tetra-S	3	effective
944	Tetra-S	2	bridging
949	Tetra-S	4	effective
954	Tetra-S	3	effective
959	Tetra-S	4	effective
964	Tetra-S	4	effective
969	Tetra-S	4	effective
974	Tetra-S	3	effective
979	Tetra-S	3	effective
984	Tetra-S	2	bridging
989	Tetra-S	3	effective
994	Tetra-S	3	effective
999	Tetra-S	4	effective
1004	Tetra-S	4	effective
1009	Tetra-S	3	effective
1014	Tetra-S	4	effective
1019	Tetra-S	2	bridging
1024	Tetra-S	3	effective
1029	Tetra-S	4	effective
1034	Tetra-S	2	bridging
1039	Tetra-S	3	effective
1044	Tetra-S	0	ineffective
1049	Tetra-S	3	effective
1054	Tetra-S	2	bridging
1059	Tetra-S	3	effective
1064	Tetra-S	0	ineffective
1069	Tetra-S	3	effective
1074	Tetra-S	2	bridging
1079	Tetra-S	4	effective
1084	Tetra-S	4	effective
1089	Tetra-S	2	bridging
1094	Tetra-S	3	effective
1099	Tetra-S	3	effective
1104	Tetra-S	3	effective
1109	Tetra-S	4	effective
1114	Tetra-S	4	effective
1119	Tetra-S	2	bridging
1129	Tetra-S	3	effective
1134	Tetra-S	2	bridging
1139	Tetra-S	3	effective
1144	Tetra-S	3	effective
1149	Tetra-S	2	bridging
1154	Tetra-S	3	effective
1159	Tetra-S	4	effective
1164	Tetra-S	4	effective
1169	Tetra-S	3	effective
1174	Tetra-S	4	effective
1179	Tetra-S	2	bridging
1184	Tetra-S	4	effective
1189	Tetra-S	0	ineffective
1194	Tetra-S	2	bridging
1199	Tetra-S	4	effective
1204	Tetra-S	2	bridging
1209	Tetra-S	3	effective
1214	Tetra-S	2	bridging
1219	Tetra-S	4	effective
1224	Tetra-S	4	effective
1229	Tetra-S	2	bridging
1234	Tetra-S	2	bridging
1239	Tetra-S	0	ineffective
1244	Tetra-S	4	effective
1249	Tetra-S	4	effective
1254	Tetra-S	4	effective
1259	Tetra-S	3	effective
1264	Tetra-S	0	ineffective
1269	Tetra-S	4	effective
1274	Tetra-S	3	effective
1279	Tetra-S	3	effective
1284	Tetra-S	0	ineffective
1289	Tetra-S	2	bridging
1294	Tetra-S	4	effective
1299	Tetra-S	4	effective
1304	Tetra-S	3	effective
1309	Tetra-S	4	effective
1314	Tetra-S	0	ineffective
1319	Tetra-S	3	effective
1324	Tetra-S	2	bridging
1329	Tetra-S	4	effective
1334	Tetra-S	2	bridging
1339	Tetra-S	3	effective
1344	Tetra-S	4	effective
1349	Tetra-S	4	effective
1354	Tetra-S	2	bridging
1359	Tetra-S	4	effective
1364	Tetra-S	0	ineffective
1369	Tetra-S	0	ineffective
1374	Tetra-S	3	effective
1379	Tetra-S	3	effective
1384	Tetra-S	4	effective
1389	Tetra-S	2	bridging
1394	Tetra-S	4	effective
1399	Tetra-S	4	effective
1404	Tetra-S	4	effective
1409	Tetra-S	3	effective
1414	Tetra-S	3	effective
1419	Tetra-S	2	bridging
1424	Tetra-S	4	effective
1429	Tetra-S	3	effective
1434	Tetra-S	4	effective
1439	Tetra-S	4	effective
1444	Tetra-S	4	effective
1449	Tetra-S	3	effective
1454	Tetra-S	2	bridging
1459	Tetra-S	3	effective
1464	Tetra-S	0	ineffective
1469	Tetra-S	0	ineffective
1474	Tetra-S	4	effective
1479	Tetra-S	3	effective
1484	Tetra-S	0	ineffective
1489	Tetra-S	0	ineffective
1494	Tetra-S	4	effective
1499	Tetra-S	2	bridging
1504	Tetra-S	4	effective
1509	Tetra-S	2	bridging
1514	Tetra-S	2	bridging
1519	Tetra-S	3	effective
1524	Tetra-S	2	bridging
1529	Tetra-S	4	effective
1534	Tetra-S	4	effective
1539	Tetra-S	3	effective
1544	Tetra-S	3	effective
1549	Tetra-S	0	ineffective
1554	Tetra-S	2	bridging
1559	Tetra-S	4	effective
1564	Tetra-S	0	ineffective
1569	Tetra-S	0	ineffective
1574	Tetra-S	2	bridging
1579	Tetra-S	3	effective
1584	Tetra-S	4	effective
1589	Tetra-S	3	effective
1594	Tetra-S	2	bridging
1599	Tetra-S	3	effective
1604	Tetra-S	2	bridging
1609	Tetra-S	0	ineffective
1614	Tetra-S	3	effective
1619	Tetra-S	2	bridging
1624	Tetra-S	3	effective
1629	Tetra-S	4	effective
1634	Tetra-S	3	effective
1639	Tetra-S	3	effective
1644	Tetra-S	3	effective
1649	Tetra-S	4	effective
1654	Tetra-S	0	ineffective
1659	Tetra-S	4	effective
1664	Tetra-S	3	effective
1669	Tetra-S	4	effective
1674	Tetra-S	3	effective
1679	Tetra-S	0	ineffective
1684	Tetra-S	4	effective
1689	Tetra-S	3	effective
1694	Tetra-S	2	bridging
1699	Tetra-S	3	effective
1704	Tetra-S	4	effective
1709	Tetra-S	3	effective
1714	Tetra-S	4	effective
1719	Tetra-S	3	effective
1724	Tetra-S	3	effective
1729	Tetra-S	2	bridging
1734	Tetra-S	4	effective
1739	Tetra-S	3	effective
1744	Tetra-S	2	bridging
1749	Tetra-S	3	effective
